Row,Defect,Drilling_Stress,Milling_Stress,Assembly_Stress,Max_Stress,Most_Abnormal_Zone,Zone_Status,Likely_Zone,Zone_Confidence,Drilling_Probability,Milling_Probability,Assembly_Probability,Evidence
2434,Crack,0.3061273549323907,0.2873222876196614,0.7820601731774396,0.7820601731774396,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2435,Crack,1.1603314125449926,0.7106700414538617,0.9182266701324092,1.1603314125449926,Drilling,Drilling,Drilling,Medium,0.47530866388065457,0.1515864152522233,0.37310492086712216,Drilling stress = 1.16; Assembly stress = 0.92
2436,Crack,0.8684443065582215,0.8190918963539997,0.880762178929292,0.880762178929292,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2437,Crack,1.4413194389232409,1.3464948622075954,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Low,0.3690342935677343,0.16782433694482643,0.46314136948743934,Assembly stress = 1.67; Drilling stress = 1.44
2438,Crack,0.8732796010198534,0.942927003137214,0.8693826578083803,0.942927003137214,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2439,Crack,0.2905581068355393,1.3819955126729604,0.7091245464499796,1.3819955126729604,Milling,Milling,Assembly,Low,0.24943518596446307,0.3714778841005817,0.3790869299349553,Assembly stress = 0.71; Milling stress = 1.38
2440,Crack,1.2423457264357824,1.1469912290800153,1.5302200625875773,1.5302200625875773,Assembly,Assembly,Assembly,Medium,0.35866526048769615,0.16302243894262552,0.4783123005696784,Assembly stress = 1.53; Drilling stress = 1.24
2441,Crack,0.4098925246521644,0.5482542732953759,0.8166232679436856,0.8166232679436856,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2442,Crack,0.99094053106694,0.569231899753306,0.8935254833219584,0.99094053106694,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2443,Crack,1.2721990535616223,0.6247446132964207,0.902270771458977,1.2721990535616223,Drilling,Drilling,Drilling,Medium,0.5121712229658056,0.1340291573122366,0.35379961972195767,Drilling stress = 1.27; Assembly stress = 0.90
2444,Crack,0.2900043091051086,0.5064353571697779,0.6545105803500149,0.6545105803500149,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2445,Crack,1.4522822564273306,1.3559435870696983,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Low,0.3710019074205677,0.16846387817657746,0.46053421440285486,Assembly stress = 1.67; Drilling stress = 1.45
2446,Crack,1.106391238629055,1.0154733797906648,1.2695192736861052,1.2695192736861052,Assembly,Assembly,Assembly,Low,0.3796891001414424,0.1733456747625755,0.44696522509598213,Assembly stress = 1.27; Drilling stress = 1.11
2447,Crack,1.5244039217219942,1.084245162349706,0.916483555501776,1.5244039217219942,Drilling,Drilling,Drilling,High,0.5357767304354891,0.17250247542589522,0.2917207941386158,Drilling stress = 1.52; Assembly stress = 0.92
2448,Crack,0.9168855388248822,0.855429648269828,0.959754448634663,0.959754448634663,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2449,Crack,1.317240820167478,0.8164166265181826,0.9159456992450998,1.317240820167478,Drilling,Drilling,Drilling,Medium,0.5069790878302995,0.1536225134093161,0.33939839876038425,Drilling stress = 1.32; Assembly stress = 0.92
2450,Crack,0.4610688388842144,0.5212925116190374,0.4523335691581288,0.5212925116190374,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2451,Crack,1.3539858573430237,0.7490790145349755,0.9183397263336096,1.3539858573430237,Drilling,Drilling,Drilling,Medium,0.5208579562766765,0.14222685375445257,0.336915189968871,Drilling stress = 1.35; Assembly stress = 0.92
2452,Crack,1.2964754035743384,0.7989329320741592,0.917284805299336,1.2964754035743384,Drilling,Drilling,Drilling,Medium,0.5029101697955293,0.15289048995857885,0.3441993402458919,Drilling stress = 1.30; Assembly stress = 0.92
2453,Crack,0.8335344546242793,0.7859802214419599,0.801594899167802,0.8335344546242793,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2454,Crack,1.112478729329533,1.017779267045051,1.292756197840494,1.292756197840494,Assembly,Assembly,Assembly,Low,0.3770209163474432,0.17147783634117036,0.45150124731138647,Assembly stress = 1.29; Drilling stress = 1.11
2455,Crack,1.4390235015299069,1.3427708001629537,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Low,0.36873006832760546,0.16744668000730903,0.46382325166508553,Assembly stress = 1.67; Drilling stress = 1.44
2456,Crack,1.2418256494529398,1.1480759704081347,1.52416541295845,1.52416541295845,Assembly,Assembly,Assembly,Medium,0.35952023935328253,0.16367350406034975,0.4768062565863677,Assembly stress = 1.52; Drilling stress = 1.24
2457,Crack,1.1505700474378977,1.0613118202250331,1.361641723073503,1.361641723073503,Assembly,Assembly,Assembly,Low,0.3714288663746122,0.16985616000390785,0.45871497362148,Assembly stress = 1.36; Drilling stress = 1.15
2458,Crack,1.4110673204517985,1.0069505581721332,0.9051637407853133,1.4110673204517985,Drilling,Drilling,Drilling,High,0.5163306100095625,0.17234242393288585,0.3113269660575517,Drilling stress = 1.41; Assembly stress = 0.91
2459,Crack,1.2158173443180955,1.1201411747686176,1.4845185989964562,1.4845185989964562,Assembly,Assembly,Assembly,Medium,0.3619721642512932,0.1644725956322737,0.4735552401164331,Assembly stress = 1.48; Drilling stress = 1.22
2460,Crack,1.0921615966007687,1.3748127781589794,0.9059039166284196,1.3748127781589794,Milling,Milling,Drilling,Low,0.4010618771641353,0.26603283035239106,0.33290529248347356,Drilling stress = 1.09; Assembly stress = 0.91
2461,Crack,0.436469923702087,0.6279831165708318,0.7914597994754784,0.7914597994754784,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2462,Crack,1.4377661639030708,1.3410473388911308,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Low,0.36854376335956723,0.16728408246779022,0.4641721541726427,Assembly stress = 1.67; Drilling stress = 1.44
2463,Crack,1.4538025119039533,0.8254213483885446,0.9170103531907612,1.4538025119039533,Drilling,Drilling,Drilling,High,0.5401469757486711,0.14407196558756313,0.31578105866376566,Drilling stress = 1.45; Assembly stress = 0.92
2464,Crack,0.3094005893097115,0.5454477581328826,0.6166686710829676,0.6166686710829676,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2465,Crack,1.0768734526568855,1.4659202052859963,0.8613817498846242,1.4659202052859963,Milling,Milling,Drilling,Low,0.3930923103229434,0.2900183052890696,0.316889384387987,Drilling stress = 1.08; Assembly stress = 0.86
2466,Crack,1.444496808879717,1.3495823694608855,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Low,0.3695828715422682,0.16805870879746027,0.4623584196602715,Assembly stress = 1.67; Drilling stress = 1.44
2467,Crack,1.3408620512121008,1.247354701183114,1.6681326528523588,1.6681326528523588,Assembly,Assembly,Assembly,Medium,0.3517977352700143,0.16019660852337647,0.48800565620660935,Assembly stress = 1.67; Drilling stress = 1.34
2468,Crack,0.3377252480378523,0.5140427009887559,0.8011522215982831,0.8011522215982831,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2469,Crack,0.3416514080880503,0.6844611751401926,0.7967880956399855,0.7967880956399855,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2470,Crack,0.3761446748706639,0.3312027558456275,0.797513124278229,0.797513124278229,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2471,Crack,1.2111678518677154,0.882348706932294,0.918491312956635,1.2111678518677154,Drilling,Drilling,Drilling,Medium,0.47479997277057745,0.17087414303784307,0.35432588419157945,Drilling stress = 1.21; Assembly stress = 0.92
2472,Crack,0.3269364411709244,0.3574687474335801,0.846905363511,0.846905363511,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2473,Crack,1.204977119903791,1.109168182651033,1.459370132788995,1.459370132788995,Assembly,Assembly,Assembly,Medium,0.3644318364223368,0.1655682357499037,0.4699999278277596,Assembly stress = 1.46; Drilling stress = 1.20
2474,Crack,1.5387788631032653,0.6679006718838256,0.9174885833455592,1.5387788631032653,Drilling,Drilling,Drilling,High,0.5725597263246902,0.11983211046107395,0.30760816321423595,Drilling stress = 1.54; Assembly stress = 0.92
2475,Crack,0.8638513028590901,0.8219542277627303,0.8802982539491584,0.8802982539491584,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2476,Crack,0.9930916384632702,0.916928635662856,1.078589806708307,1.078589806708307,Assembly,Assembly,Assembly,Low,0.39175863031067815,0.1815145340268151,0.4267268356625068,Assembly stress = 1.08; Drilling stress = 0.99
2477,Crack,0.2223653005042256,0.8932892410222142,0.4093549074627552,0.8932892410222142,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2478,Crack,0.6693541312013966,0.6968201926773777,0.8826082694175871,0.8826082694175871,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2479,Crack,1.4763356282327895,0.8783222797807659,0.9106079962204952,1.4763356282327895,Drilling,Drilling,Drilling,High,0.5426235553971677,0.14919516519051523,0.3081812794123171,Drilling stress = 1.48; Assembly stress = 0.91
2480,Crack,0.2351044015108672,0.3879745133322342,0.7494058229345965,0.7494058229345965,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2481,Crack,1.4453646044874724,0.9728358414119768,0.91854311213701,1.4453646044874724,Drilling,Drilling,Drilling,High,0.5257096399838326,0.16386994606838745,0.31042041394778,Drilling stress = 1.45; Assembly stress = 0.92
2482,Crack,0.8495488629572256,0.811676249549989,0.8458525248410069,0.8495488629572256,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2483,Crack,0.2513330202684955,0.4434336330578035,0.3765940697990215,0.4434336330578035,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2484,Crack,1.3847292486600713,0.7971769935170635,0.918366996570257,1.3847292486600713,Drilling,Drilling,Drilling,Medium,0.5249005171656992,0.14583988149769783,0.32925960133660287,Drilling stress = 1.38; Assembly stress = 0.92
2485,Crack,1.1012875067275203,0.5616661970553954,0.8805603657476881,1.1012875067275203,Drilling,Drilling,Drilling,Low,0.4776872401405368,0.13923842044714033,0.38307433941232294,Drilling stress = 1.10; Assembly stress = 0.88
2486,Crack,1.4927824436991417,1.1807417819235997,0.9109152840519134,1.4927824436991417,Drilling,Drilling,Drilling,High,0.5195264523965754,0.1901341519407463,0.29033939566267836,Drilling stress = 1.49; Assembly stress = 0.91
2487,Crack,1.2367905390904372,1.14613815905351,1.5145011570040614,1.5145011570040614,Assembly,Assembly,Assembly,Medium,0.36013043465355654,0.16445989214242174,0.4754096732040217,Assembly stress = 1.51; Drilling stress = 1.24
2488,Crack,0.2328386172918509,0.2439066326207936,0.6565695338713371,0.6565695338713371,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2489,Crack,0.8184770634495069,0.8083743922138966,0.8139875706795836,0.8184770634495069,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2490,Crack,0.3224910957051125,0.4023656452271344,0.7545876615179692,0.7545876615179692,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2491,Crack,1.3282967763459737,1.233183779042311,1.6639546105790637,1.6639546105790637,Assembly,Assembly,Assembly,Medium,0.3504473855447033,0.15932567929538408,0.4902269351599126,Assembly stress = 1.66; Drilling stress = 1.33
2492,Crack,0.6981646257637197,0.5329017393027742,0.8573063751162872,0.8573063751162872,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2493,Crack,1.007932486833352,0.9313831927617104,1.112553745073791,1.112553745073791,Assembly,Assembly,Assembly,Low,0.38858437898017495,0.17997426407476785,0.43144135694505725,Assembly stress = 1.11; Drilling stress = 1.01
2494,Crack,0.6645677091599457,1.3012309204319803,0.8548624795307703,1.3012309204319803,Milling,Milling,Assembly,Low,0.3169885845227014,0.29958008964363353,0.383431325833665,Assembly stress = 0.85; Drilling stress = 0.66
2495,Crack,1.1810568442771414,0.6998702615244002,0.9110079615581644,1.1810568442771414,Drilling,Drilling,Drilling,Medium,0.4825400194878243,0.14911683049304336,0.36834315001913226,Drilling stress = 1.18; Assembly stress = 0.91
2496,Crack,1.4015436490436437,0.8026521012781894,0.9125817665236068,1.4015436490436437,Drilling,Drilling,Drilling,High,0.5296686323369811,0.14550535072567625,0.32482601693734264,Drilling stress = 1.40; Assembly stress = 0.91
2497,Crack,1.41136992368499,0.7450363099170754,0.9063446010342598,1.41136992368499,Drilling,Drilling,Drilling,High,0.5375522253795809,0.13804022448372708,0.324407550136692,Drilling stress = 1.41; Assembly stress = 0.91
2498,Crack,0.7339800642249054,0.6538079807626891,0.861414957672296,0.861414957672296,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2499,Crack,0.9211271588938093,0.859521786214231,0.9521686387728588,0.9521686387728588,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2500,Crack,0.3094946499950115,0.2888034043890721,0.6378156035981153,0.6378156035981153,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2501,Crack,1.0042842913745005,0.9224735908351398,1.0909843040234912,1.0909843040234912,Assembly,Assembly,Assembly,Low,0.39195816925963833,0.18058421641985017,0.4274576143205114,Assembly stress = 1.09; Drilling stress = 1.00
2502,Crack,0.9251961836895736,0.8526452623457528,0.9799122536481472,0.9799122536481472,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2503,Crack,1.419024973210666,0.836820795203725,0.9212431446963316,1.419024973210666,Drilling,Drilling,Drilling,High,0.5298826395250934,0.1480136040210031,0.32210375645390343,Drilling stress = 1.42; Assembly stress = 0.92
2504,Crack,1.4541933542495071,0.8526468545037933,0.9195832791374862,1.4541933542495071,Drilling,Drilling,Drilling,High,0.5376692474883975,0.14731157613019433,0.31501917638140814,Drilling stress = 1.45; Assembly stress = 0.92
2505,Crack,1.1238485242261709,1.0343664992101678,1.3249963507406566,1.3249963507406566,Assembly,Assembly,Assembly,Low,0.3731332323162946,0.1705973909367725,0.4562693767469329,Assembly stress = 1.32; Drilling stress = 1.12
2506,Crack,0.8152596332341746,0.5787534491213338,0.7456609517981734,0.8152596332341746,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2507,Crack,0.4918489426398711,0.5729227345937644,0.3053336776884113,0.5729227345937644,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2508,Crack,0.4171292389352577,0.1629648294551283,0.422474985161823,0.422474985161823,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2509,Crack,0.6705369905683884,0.6739877160587611,0.5729606409559799,0.6739877160587611,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2510,Crack,0.6100528060397568,0.4822216808739219,0.8737275354566316,0.8737275354566316,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2511,Crack,0.2915724779627276,0.4975910645249208,0.7601094507960922,0.7601094507960922,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2512,Crack,0.5034825029314771,0.5608195329486784,0.3742106010377616,0.5608195329486784,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2513,Crack,0.257142076510417,0.5124795595853997,0.5648814438133921,0.5648814438133921,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2514,Crack,1.241617104507183,0.6614961512279821,0.9152595183820058,1.241617104507183,Drilling,Drilling,Drilling,Medium,0.4996346544967227,0.1398553964742123,0.3605099490290651,Drilling stress = 1.24; Assembly stress = 0.92
2515,Crack,0.283403343415428,2.1644209904395217,0.6721752472472344,2.1644209904395217,Milling,Milling,Milling,High,0.17375419471847076,0.5699291716714967,0.25631663361003254,Milling stress = 2.16; Assembly stress = 0.67
2516,Crack,1.196478129197416,0.6794251983861506,0.914060009986544,1.196478129197416,Drilling,Drilling,Drilling,Medium,0.48730663984397826,0.14528443827231619,0.36740892188370566,Drilling stress = 1.20; Assembly stress = 0.91
2517,Crack,0.3285265229195495,0.3318428031806329,0.7984516747240122,0.7984516747240122,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2518,Crack,0.9802682838697568,0.9079345927945756,1.0682019357419033,1.0682019357419033,Assembly,Assembly,Assembly,Low,0.39107934071022743,0.18189499775669402,0.42702566153307864,Assembly stress = 1.07; Drilling stress = 0.98
2519,Crack,0.6314143340898268,0.65605592428334,0.4761329402418308,0.65605592428334,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2520,Crack,1.401432367023021,0.8602952285753818,0.9042143146623908,1.401432367023021,Drilling,Drilling,Drilling,High,0.5265199330989442,0.1532399312955449,0.32024013560551085,Drilling stress = 1.40; Assembly stress = 0.90
2521,Crack,1.1135589795378489,1.0229777978410888,1.2955224438437494,1.2955224438437494,Assembly,Assembly,Assembly,Low,0.3764676890690517,0.17193282738856114,0.45159948354238716,Assembly stress = 1.30; Drilling stress = 1.11
2522,Crack,1.2431221018712888,1.1459194786660047,1.5223435808027277,1.5223435808027277,Assembly,Assembly,Assembly,Medium,0.3602582942916565,0.16344416843514534,0.4762975372731982,Assembly stress = 1.52; Drilling stress = 1.24
2523,Crack,1.522052506911018,0.7635918912621369,0.9209589954810716,1.522052506911018,Drilling,Drilling,Drilling,High,0.5610396299808266,0.13139180647279328,0.3075685635463802,Drilling stress = 1.52; Assembly stress = 0.92
2524,Crack,1.221344034818321,0.9575888666599532,0.8993761663945297,1.221344034818321,Drilling,Drilling,Drilling,Medium,0.47420282795671764,0.18213219845384213,0.3436649735894402,Drilling stress = 1.22; Assembly stress = 0.90
2525,Crack,0.2365673262669602,0.1062335557484999,0.6106059551664567,0.6106059551664567,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2526,Crack,0.4477699739871278,0.3923013689276071,0.3843268052968874,0.4477699739871278,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2527,Crack,1.059071971293223,0.7839023065798342,0.8897006066839617,1.059071971293223,Drilling,Drilling,Drilling,Low,0.44965707476258754,0.17074451772293667,0.3795984075144758,Drilling stress = 1.06; Assembly stress = 0.89
2528,Crack,1.3242606577526117,1.2280783497973893,1.656757671392921,1.656757671392921,Assembly,Assembly,Assembly,Medium,0.35105026195197286,0.15942919754685214,0.48952054050117516,Assembly stress = 1.66; Drilling stress = 1.32
2529,Crack,0.8771082931291232,0.7790692618652595,0.8958189692188534,0.8958189692188534,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2530,Crack,1.2269401329867746,1.1316576201264374,1.4942890705900391,1.4942890705900391,Assembly,Assembly,Assembly,Medium,0.36218049247691003,0.16463205138314882,0.4731874561399411,Assembly stress = 1.49; Drilling stress = 1.23
2531,Crack,0.5481049804207442,0.3655603018374094,0.391769150015995,0.5481049804207442,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2532,Crack,0.2369872019911681,0.396653161627459,0.4528105227252008,0.4528105227252008,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2533,Crack,0.2278931757150473,0.046391302569604,0.4428662351764507,0.4428662351764507,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2534,Crack,0.8646896901040545,0.8156168268297843,0.8488292875709637,0.8646896901040545,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2535,Crack,1.4111620749700515,0.8437171507916652,0.9097850444197092,1.4111620749700515,Drilling,Drilling,Drilling,High,0.5293295841337612,0.15005759176449449,0.32061282410174435,Drilling stress = 1.41; Assembly stress = 0.91
2536,Crack,1.4387228118839812,1.07447466552181,0.9182145001740368,1.4387228118839812,Drilling,Drilling,Drilling,High,0.5150450282943492,0.1789057272148879,0.3060492444907628,Drilling stress = 1.44; Assembly stress = 0.92
2537,Crack,0.5662209503525775,0.6714664805007555,0.3862362173744846,0.6714664805007555,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2538,Crack,1.324568511037533,1.2282753786613791,1.6560674547201883,1.6560674547201883,Assembly,Assembly,Assembly,Medium,0.3512279831988369,0.15949223289607536,0.48927978390508786,Assembly stress = 1.66; Drilling stress = 1.32
2539,Crack,0.2242363243300018,0.1712603146185021,0.4449986882669935,0.4449986882669935,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2540,Crack,1.3138681789658495,1.21988974360388,1.6424800101907566,1.6424800101907566,Assembly,Assembly,Assembly,Medium,0.3515939801398736,0.16002842063223124,0.48837759922789536,Assembly stress = 1.64; Drilling stress = 1.31
2541,Crack,0.8794766414526707,0.8277633315219013,0.9020556705600452,0.9020556705600452,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2542,Crack,1.3309021873046756,1.2366198758241986,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Medium,0.35007427881828745,0.15928831548769096,0.49063740569402153,Assembly stress = 1.67; Drilling stress = 1.33
2543,Crack,0.388816763465642,0.4313236358387762,0.4673922239279882,0.4673922239279882,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2544,Crack,1.4396424486606434,1.342894213846991,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Low,0.36886652980688617,0.1674256639416184,0.46370780625149544,Assembly stress = 1.67; Drilling stress = 1.44
2545,Crack,1.3331203512365553,1.2354528587067208,1.6680756569269133,1.6680756569269133,Assembly,Assembly,Assembly,Medium,0.35071068326017796,0.15903860098841144,0.4902507157514107,Assembly stress = 1.67; Drilling stress = 1.33
2546,Crack,0.2422937595018377,0.4657096655220754,0.7257011579337505,0.7257011579337505,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2547,Crack,1.3246819306688196,1.229600451900519,1.65482075120666,1.65482075120666,Assembly,Assembly,Assembly,Medium,0.3513937222412042,0.15976095251814149,0.48884532524065416,Assembly stress = 1.65; Drilling stress = 1.32
2548,Crack,0.6591266187503311,0.6403542394300011,0.4979178386364474,0.6591266187503311,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2549,Crack,0.4230449507503829,0.4076931802722389,0.4027929360378742,0.4230449507503829,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2550,Crack,0.294499407994706,0.8719379777805931,0.5601372973519061,0.8719379777805931,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2551,Crack,1.2508207175975312,1.152367302368879,1.5387572808715224,1.5387572808715224,Assembly,Assembly,Assembly,Medium,0.3588355804530453,0.1625952029655735,0.4785692165813812,Assembly stress = 1.54; Drilling stress = 1.25
2552,Crack,1.3568715863835656,0.8745657638120954,0.9096507227776496,1.3568715863835656,Drilling,Drilling,Drilling,Medium,0.5133254704793909,0.15845285214246027,0.3282216773781487,Drilling stress = 1.36; Assembly stress = 0.91
2553,Crack,1.101883471449556,1.0090775197442277,1.276966381925971,1.276966381925971,Assembly,Assembly,Assembly,Low,0.3777818694245028,0.1721495940689091,0.45006853650658807,Assembly stress = 1.28; Drilling stress = 1.10
2554,Crack,1.531511060130449,0.8227911969410022,0.9189092158074308,1.531511060130449,Drilling,Drilling,Drilling,High,0.5592603513966165,0.13765465736841628,0.3030849912349672,Drilling stress = 1.53; Assembly stress = 0.92
2555,Crack,0.4434039737260515,0.2762264035973747,0.4571184437005904,0.4571184437005904,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2556,Crack,0.3477044371284736,0.9868067113398796,0.8179797383414431,0.9868067113398796,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2557,Crack,0.5883621157786451,0.3230599338448929,0.2916597845785487,0.5883621157786451,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2558,Crack,1.1172632488489211,1.024846324320464,1.2997083023477602,1.2997083023477602,Assembly,Assembly,Assembly,Low,0.3765045101263373,0.1716342777969257,0.45186121207673696,Assembly stress = 1.30; Drilling stress = 1.12
2559,Crack,1.291132025188455,0.6384110692318044,0.8932824608767336,1.291132025188455,Drilling,Drilling,Drilling,Medium,0.5175777961740465,0.13473255077666216,0.34768965304929134,Drilling stress = 1.29; Assembly stress = 0.89
2560,Crack,0.6677149312395678,0.6833411742173965,0.5597126311873519,0.6833411742173965,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2561,Crack,0.961142775077485,0.8903687117665643,1.0171127337421342,1.0171127337421342,Assembly,Assembly,Assembly,Low,0.39629038966687613,0.18460640274348084,0.41910320758964303,Assembly stress = 1.02; Drilling stress = 0.96
2562,Crack,0.2920865809013807,0.6554483498161745,0.8100837473959175,0.8100837473959175,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2563,Crack,1.399659721880956,0.7652150113633711,0.9147760347011848,1.399659721880956,Drilling,Drilling,Drilling,High,0.5316649734033166,0.14095231626261095,0.32738271033407246,Drilling stress = 1.40; Assembly stress = 0.91
2564,Crack,1.3439073901550778,0.6365367566090439,0.9084195858255416,1.3439073901550778,Drilling,Drilling,Drilling,Medium,0.5281453095159334,0.13017160769740208,0.3416830827866645,Drilling stress = 1.34; Assembly stress = 0.91
2565,Crack,1.2851660808840737,0.8119629081310731,0.9190548338918824,1.2851660808840737,Drilling,Drilling,Drilling,Medium,0.4987711784717781,0.15536809020167708,0.3458607313265448,Drilling stress = 1.29; Assembly stress = 0.92
2566,Crack,1.3483966274858823,0.8222819464515996,0.9173723086007846,1.3483966274858823,Drilling,Drilling,Drilling,Medium,0.5140618336898469,0.1518786270519333,0.33405953925821974,Drilling stress = 1.35; Assembly stress = 0.92
2567,Crack,0.9247699230180468,0.8596949984023539,0.9752861533940862,0.9752861533940862,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
2568,Crack,1.2446011898585718,1.148545808468418,1.5311849295400886,1.5311849295400886,Assembly,Assembly,Assembly,Medium,0.35892768320678164,0.163027413347335,0.47804490344588335,Assembly stress = 1.53; Drilling stress = 1.24
2569,Crack,1.385772094671207,1.3417327177769405,0.9167756838842264,1.385772094671207,Drilling,Drilling,Drilling,Medium,0.4752653005764432,0.22739455085064203,0.2973401485729149,Drilling stress = 1.39; Assembly stress = 0.92
