Demand,Entities In Part 1,Part 1 VA Time,Drilling Queue Time,Part 1 Storage Time,Part 1 Stored,Entities In Part 2,Part 2 VA Time,Milling Queue Time,Part 2 Storage Time,Part 2 Stored,Entities Out,Assembly Time,Assembly Queue Time,Drilling Utilization,Milling Utilization,Assembly Utilization,WIP_Stored,Drilling_Util_Pct,Milling_Util_Pct,Assembly_Util_Pct,Drilling_Score,Milling_Score,Assembly_Score,Bottleneck_Zone,Bottleneck_Score,Throughput_Gap,Throughput_Loss_Percent
15,10860,3.002227,1.853191,78.608834,1329,11145,2.997291,0.678473,108.421927,1614,9531,3.004434,2.913618,0.753578,0.579613,0.995242,2943.0,75.3578,57.9613,99.5242,0.7796736016700252,0.782795348516066,1.986153598348627,Assembly,1.986153598348627,1329,12.237569060773481
3,2229,3.002746,0.0,28.160533,71,2175,2.995524,0.0,5.003218,17,2158,2.996844,0.0,0.154608,0.112906,0.224942,88.0,15.460799999999999,11.290600000000001,22.4942,0.154608,0.112906,0.224942,Assembly,0.224942,71,3.1852848811126067
18,6920,3.000796,0.215406,4.852996,23,7240,3.003032,0.0679,24.196784,343,6897,3.002309,1.028853,0.480077,0.377258,0.719453,366.0,48.0077,37.7258,71.9453,0.4831102271057508,0.39759201692365187,1.0693624152685013,Assembly,1.0693624152685013,23,0.3323699421965318
19,13224,2.99428,7.263662,167.255297,3682,13452,2.997309,1.546649,194.258585,3910,9542,3.002227,2.913882,0.900945,0.698322,0.995695,7592.0,90.0945,69.8322,99.5695,1.003227835507888,1.1614970654042607,1.9866963838530973,Assembly,1.9866963838530973,3682,27.843315184513006
5,12112,3.000028,5.70471,112.614096,2542,12304,2.995614,1.029404,178.169377,2734,9570,2.999519,2.923218,0.837987,0.639398,0.997741,5276.0,83.7987,63.939800000000005,99.7741,0.9183175432645688,0.9476736753648743,1.9919175257839141,Assembly,1.9919175257839141,2542,20.987450462351386
11,8107,3.00127,0.317995,35.574185,604,7546,3.002867,0.085748,1.897955,43,7503,3.001267,1.323658,0.563052,0.392913,0.782955,647.0,56.3052,39.2913,78.29549999999999,0.5675298281639937,0.41859195851501185,1.2331265957434867,Assembly,1.2331265957434867,604,7.4503515480449
18,5256,3.005407,0.061446,1.279324,16,5744,2.987889,0.012066,66.479536,504,5240,3.003063,0.300852,0.365128,0.297959,0.546411,520.0,36.5128,29.795899999999996,54.641099999999994,0.36599324828806984,0.30157240571724275,0.6487297446626088,Assembly,0.6487297446626088,16,0.30441400304414
2,1426,2.988585,0.0,0.014269,6,1468,2.999694,0.0,26.643226,48,1420,3.014117,0.0,0.098483,0.076351,0.148683,54.0,9.8483,7.6351,14.868300000000001,0.098483,0.076351,0.148683,Assembly,0.148683,6,0.42075736325385693
17,5560,2.99844,0.049558,1.424139,16,5944,3.003919,0.012243,31.925944,400,5544,3.009467,0.363571,0.385444,0.30954,0.579566,416.0,38.5444,30.953999999999997,57.9566,0.38614184810500546,0.31320641191747084,0.7032152638098779,Assembly,0.7032152638098779,16,0.28776978417266186
12,8388,3.001224,0.599751,5.240983,88,8460,3.002358,0.138558,12.31743,160,8300,3.004433,1.980778,0.582125,0.440453,0.866715,248.0,58.2125,44.0453,86.6715,0.5905703589496168,0.4819469722666769,1.5403708786889,Assembly,1.5403708786889,88,1.0491177873152122
5,11115,2.999691,1.627948,121.976298,1563,11625,2.996463,0.566211,115.244884,2073,9552,2.998982,2.899907,0.768698,0.603438,0.995633,3636.0,76.8698,60.3438,99.5633,0.7916218554188501,0.773001240888923,1.9818815337584992,Assembly,1.9818815337584992,1563,14.06207827260459
17,11934,3.006023,3.42105,127.716649,2383,12393,3.000601,0.798325,170.243659,2842,9551,2.99414,2.921816,0.826215,0.645598,0.99408,5225.0,82.6215,64.5598,99.408,0.8743883173176643,0.8846724338818027,1.9877797103397192,Assembly,1.9877797103397192,2383,19.968158203452322
18,8931,2.996756,0.775036,4.539389,171,9503,2.996472,0.226822,54.696528,743,8760,3.007551,2.202224,0.617621,0.493902,0.91574,914.0,61.7621,49.3902,91.574,0.6285346245189674,0.5618283974470777,1.6647089121091738,Assembly,1.6647089121091738,171,1.9146792072556267
17,2151,2.993338,0.0,53.756295,20,2142,3.00103,0.0,0.019093,11,2131,3.001095,0.000142,0.149004,0.11151,0.222448,31.0,14.9004,11.151,22.2448,0.149004,0.11151,0.22249629371831364,Assembly,0.22249629371831364,20,0.9298000929800093
17,2238,2.988905,0.0,18.877965,156,2094,2.986308,0.0,4.538574,12,2082,2.997135,1.7e-05,0.154737,0.108414,0.216913,168.0,15.473700000000001,10.8414,21.6913,0.154737,0.108414,0.2169187816423333,Assembly,0.2169187816423333,156,6.970509383378016
9,6471,3.002784,0.133396,0.234446,27,6552,2.99837,0.019235,44.118173,108,6444,2.998736,0.661373,0.449264,0.341045,0.671535,135.0,44.9264,34.1045,67.1535,0.4511424080434098,0.3468053065615088,0.8964657138185673,Assembly,0.8964657138185673,27,0.4172461752433936
16,4963,2.990033,0.052713,8.071708,198,4795,2.999564,0.001284,13.155032,30,4765,2.982147,0.191776,0.342761,0.248962,0.494164,228.0,34.2761,24.8962,49.416399999999996,0.34350327505466627,0.2493465195541969,0.5593863670655885,Assembly,0.5593863670655885,198,3.9895224662502518
13,9464,2.997291,0.834383,19.052127,264,10101,3.004938,0.401743,55.69793,901,9200,3.000316,2.596993,0.655707,0.52696,0.959502,1165.0,65.5707,52.696,95.9502,0.6674563158601788,0.6472699994250175,1.8427305098905196,Assembly,1.8427305098905196,264,2.789518174133559
14,9856,2.999874,1.417919,46.333734,691,9982,3.008159,0.311997,83.478259,817,9165,2.99919,2.626223,0.679061,0.52131,0.955451,1508.0,67.90610000000001,52.13100000000001,95.5451,0.6990273442269905,0.6147437596189783,1.8486205337377535,Assembly,1.8486205337377535,691,7.010957792207792
12,8496,2.993919,0.657965,4.339278,139,8604,3.000278,0.138212,29.900281,247,8357,3.006031,2.044581,0.587334,0.44664,0.873444,386.0,58.7334,44.664,87.3444,0.5965990960169881,0.48803035562668307,1.5687990625590704,Assembly,1.5687990625590704,139,1.6360640301318268
19,9204,3.001013,0.955459,8.307362,39,10010,2.998432,0.327928,59.874363,845,9165,2.994781,2.619157,0.638648,0.520301,0.953239,884.0,63.8648,52.030100000000004,95.3239,0.6521022405375596,0.618505617109563,1.844005411106739,Assembly,1.844005411106739,39,0.423728813559322
10,2172,2.995663,0.0,0.013666,22,2256,3.017028,0.0,33.041106,106,2150,2.990658,0.000165,0.150091,0.117941,0.223865,128.0,15.0091,11.7941,22.3865,0.150091,0.117941,0.223921115940294,Assembly,0.223921115940294,22,1.0128913443830572
4,9646,2.999249,0.77945,35.425545,249,9659,3.001138,0.326092,14.836045,262,9397,3.000846,2.832307,0.669128,0.502422,0.98024,511.0,66.91279999999999,50.242200000000004,98.024,0.6801037800041664,0.6000767900834684,1.9434980030683517,Assembly,1.9434980030683517,249,2.5813808832676757
6,13212,3.007131,7.704045,180.463279,3638,13032,2.999836,1.203029,212.808029,3458,9574,2.997727,2.931326,0.919681,0.677395,0.997741,7096.0,91.96809999999999,67.73949999999999,99.7741,1.0281650632012294,1.037666164147924,1.9946750290803004,Assembly,1.9946750290803004,3638,27.535573720859823
12,8868,2.999027,0.63334,5.010184,41,8904,2.999868,0.140207,15.218813,77,8827,2.999966,2.31007,0.615634,0.462891,0.920499,118.0,61.5634,46.2891,92.0499,0.6245523405065607,0.5048787983919656,1.7061459708785476,Assembly,1.7061459708785476,41,0.4623364907532702
6,4560,3.005821,0.003177,47.831681,282,4308,3.004476,0.000275,0.19771,30,4278,3.005036,0.166336,0.317293,0.224334,0.446946,312.0,31.7293,22.4334,44.6946,0.3173377367413859,0.22441635426589104,0.5035163093620774,Assembly,0.5035163093620774,282,6.184210526315789
11,7810,2.996777,0.376286,0.867271,33,7887,3.002449,0.107331,25.020391,110,7777,3.000576,1.441558,0.541778,0.411117,0.811409,143.0,54.1778,41.1117,81.1409,0.5470766495024026,0.44325942077220154,1.3016779858081087,Assembly,1.3016779858081087,33,0.42253521126760557
8,15340,2.997726,60.830801,229.593138,5806,14880,2.995749,2.327363,246.713859,5346,9534,2.998711,2.903013,0.991444,0.773257,0.99394,11152.0,99.1444,77.3257,99.394,1.8480293990034338,1.4702325320983987,1.9812448738224582,Assembly,1.9812448738224582,5806,37.84876140808344
16,11792,2.999867,3.297003,139.776162,2304,11328,3.003085,0.661851,100.388018,1840,9488,2.997738,2.872762,0.815412,0.589328,0.988435,4144.0,81.5412,58.93279999999999,98.84349999999999,0.8618385566759597,0.7875325572155514,1.9654516113386167,Assembly,1.9654516113386167,2304,19.53867028493894
2,1478,3.015382,0.0,14.903298,29,1454,2.996951,0.0,6.770498,5,1449,2.99203,0.0,0.103066,0.075601,0.150709,34.0,10.306600000000001,7.5601,15.070900000000002,0.10306600000000002,0.075601,0.150709,Assembly,0.150709,29,1.962110960757781
5,3595,2.998396,0.002708,4.95331,74,3540,3.005734,0.0,15.564588,19,3521,3.005916,0.034859,0.249437,0.184451,0.367886,93.0,24.9437,18.4451,36.7886,0.24947513254506545,0.184451,0.3797414276527791,Assembly,0.3797414276527791,74,2.058414464534075
18,7634,2.995509,0.350694,1.735697,88,7964,2.999884,0.08735,45.13864,418,7546,2.997723,1.214326,0.526669,0.413487,0.786555,506.0,52.666900000000005,41.3487,78.6555,0.5316072772375151,0.4396457095475846,1.199543153414859,Assembly,1.199543153414859,88,1.1527377521613833
16,4774,2.995509,0.026833,0.229316,23,5047,3.000676,0.000544,52.76039,296,4751,3.006241,0.21656,0.331032,0.262908,0.496853,319.0,33.1032,26.290799999999997,49.6853,0.33140984733446893,0.26307091171143543,0.5705043213943553,Assembly,0.5705043213943553,23,0.4817762882279012
4,9156,3.002592,0.538322,24.443197,382,8820,3.001464,0.158212,5.999323,46,8774,3.000339,2.054446,0.633157,0.459108,0.915131,428.0,63.3157,45.9108,91.51310000000001,0.6407373500460618,0.5064877567823979,1.6138411155954362,Assembly,1.6138411155954362,382,4.172127566622979
10,6760,3.001812,0.182555,0.311766,45,7510,2.997136,0.046034,83.559733,795,6715,3.004311,0.830013,0.469653,0.390473,0.701521,840.0,46.9653,39.0473,70.15209999999999,0.47222363765303815,0.4042588046401089,0.9838056057651136,Assembly,0.9838056057651136,45,0.6656804733727811
18,13626,3.005702,7.225684,219.79658,4124,12582,3.005196,1.602047,173.555131,3080,9502,3.008439,2.902512,0.94433,0.655599,0.993746,7204.0,94.433,65.5599,99.3746,1.0460780505017966,1.1353641076654752,1.9808804854219288,Assembly,1.9808804854219288,4124,30.2656685747835
19,8676,3.004288,0.487827,1.891578,123,8904,3.001142,0.174196,41.48446,351,8553,2.999213,1.91321,0.602118,0.463933,0.891829,474.0,60.211800000000004,46.393299999999996,89.1829,0.6089873076298576,0.5160994861860452,1.5425052310902034,Assembly,1.5425052310902034,123,1.417704011065007
2,1480,3.025655,0.0,23.733319,9,1520,2.999248,0.0,2.619477,49,1471,2.99768,0.0,0.103619,0.079078,0.153415,58.0,10.3619,7.9078,15.3415,0.103619,0.079078,0.153415,Assembly,0.153415,9,0.6081081081081081
5,13410,3.006156,8.737512,182.914959,3854,12492,2.997743,0.976087,187.756651,2936,9556,3.00333,2.925919,0.910125,0.648888,0.997435,6790.0,91.0125,64.8888,99.7435,1.0331617688700547,0.941196830293912,1.9925301267216966,Assembly,1.9925301267216966,3854,28.739746457867266
17,13192,3.001291,15.051644,224.348783,3670,11492,3.001267,0.793652,107.844276,1970,9522,2.99998,2.884328,0.910714,0.598678,0.992727,5640.0,91.0714,59.8678,99.2727,1.1226628527102847,0.83635301030177,1.9736771687049224,Assembly,1.9736771687049224,3670,27.819890842935113
4,3056,2.993587,9.5e-05,54.117657,225,2844,3.002513,0.0,0.06864,13,2831,3.010903,0.005142,0.211498,0.148218,0.296289,238.0,21.1498,14.8218,29.6289,0.21149933773699453,0.148218,0.29803777675752574,Assembly,0.29803777675752574,225,7.362565445026179
17,13005,3.004433,7.999746,179.420094,3438,12631,3.000997,0.872096,181.507321,3064,9567,2.99934,2.914522,0.903222,0.658083,0.997641,6502.0,90.3222,65.8083,99.7641,1.015869959696209,0.9192496395147147,1.9888600456821164,Assembly,1.9888600456821164,3438,26.43598615916955
12,8616,3.002896,0.563233,11.413683,139,8508,3.00199,0.117888,9.912834,31,8477,2.997586,1.991826,0.597243,0.443419,0.883631,170.0,59.7243,44.3419,88.3631,0.6051741328489147,0.4787229261722456,1.5610442660123436,Assembly,1.5610442660123436,139,1.6132776230269268
16,11632,2.998423,2.159777,127.144699,2083,11376,3.000023,0.509558,138.489777,1827,9549,2.991765,2.877208,0.805022,0.589577,0.993052,3910.0,80.5022,58.9577,99.3052,0.8354347746616955,0.7421743637051873,1.9715806808570844,Assembly,1.9715806808570844,2083,17.907496561210454
2,1474,3.002409,0.0,0.908088,13,1500,3.02067,0.0,20.121631,39,1461,3.00727,0.0,0.102283,0.078579,0.152868,52.0,10.228299999999999,7.8579,15.2868,0.10228299999999999,0.078579,0.152868,Assembly,0.152868,13,0.8819538670284939
4,2940,2.998148,2.5e-05,3.088876,16,2924,2.993666,0.0,31.332545,0,2924,3.006201,0.009518,0.203711,0.15197,0.305213,16.0,20.371100000000002,15.197,30.5213,0.20371135203605123,0.15197,0.3084500395134442,Assembly,0.3084500395134442,16,0.5442176870748299
11,7645,2.997241,0.36166,1.009209,65,7997,2.994502,0.084613,58.966703,417,7580,3.000207,1.355964,0.530415,0.4157,0.790739,482.0,53.0415,41.57,79.0739,0.5355076943310113,0.44103905999942505,1.2518977567564442,Assembly,1.2518977567564442,65,0.8502289077828646
16,3152,2.989574,0.0,18.641661,231,2936,2.992251,0.0,6.706448,15,2921,3.009138,0.006131,0.218143,0.152218,0.305825,246.0,21.8143,15.2218,30.582500000000003,0.218143,0.152218,0.30791013230268194,Assembly,0.30791013230268194,231,7.3286802030456855
13,5138,2.995107,0.041408,45.567826,124,5040,3.009849,0.004904,0.678487,26,5014,3.003844,0.202869,0.355536,0.263173,0.523778,150.0,35.5536,26.3173,52.37779999999999,0.35611908435231576,0.26464160116338126,0.5927730587363846,Assembly,0.5927730587363846,124,2.4133904242896067
12,8628,3.002354,0.587824,34.375833,174,8640,2.991502,0.150425,7.701337,186,8454,2.999435,2.004269,0.599618,0.448401,0.881613,360.0,59.9618,44.8401,88.1613,0.6078954095903125,0.49344878344242027,1.5632580881037268,Assembly,1.5632580881037268,174,2.0166898470097356
3,9436,3.001881,0.703814,8.77699,81,10234,3.002854,0.460824,74.68172,879,9355,3.004283,2.648434,0.654023,0.533524,0.976963,960.0,65.4023,53.3524,97.69630000000001,0.6639337160534382,0.6715269899090569,1.8776864194945415,Assembly,1.8776864194945415,81,0.8584145824501908
16,748,2.997748,0.0,38.598807,60,690,2.981434,0.0,5.791889,2,688,3.014065,0.0,0.051843,0.035671,0.072014,62.0,5.1843,3.5671,7.2014,0.051843,0.035671,0.072014,Assembly,0.072014,60,8.02139037433155
19,14288,3.000439,15.052855,227.686539,4730,13737,3.006553,1.3481,195.063819,4179,9558,3.001892,2.917192,0.980437,0.71295,0.997501,8909.0,98.0437,71.295,99.7501,1.1924029053366045,1.1166655849009592,1.9896281036250558,Assembly,1.9896281036250558,4730,33.1047032474804
8,10830,3.001527,1.906709,63.350413,1296,11505,3.003623,0.58005,145.459275,1971,9534,2.99777,2.888156,0.749863,0.599788,0.99333,3267.0,74.9863,59.9788,99.333,0.7767122122855399,0.7734956070186199,1.975582058519743,Assembly,1.975582058519743,1296,11.966759002770083
11,7190,3.002177,0.184969,6.77087,18,7330,2.999085,0.046779,10.397102,158,7172,3.002017,0.913593,0.499668,0.381654,0.748674,176.0,49.9668,38.1654,74.86739999999999,0.5022726302541416,0.3956629098331592,1.0593838802485833,Assembly,1.0593838802485833,18,0.25034770514603616
18,9230,3.000321,0.761911,33.980634,354,8918,2.99414,0.208743,6.239936,42,8876,3.0079,2.276648,0.640121,0.462299,0.927338,396.0,64.0121,46.2299,92.7338,0.6508498055920899,0.5248112782723693,1.7016182620512381,Assembly,1.7016182620512381,354,3.8353196099674975
3,12002,2.999522,3.778855,141.330154,2445,12427,3.002925,0.821474,166.928975,2870,9557,3.001311,2.929689,0.827991,0.647175,0.997055,5315.0,82.79910000000001,64.7175,99.7055,0.8812027276895816,0.893181866249485,1.9934322909332627,Assembly,1.9934322909332627,2445,20.371604732544576
19,13680,2.996024,10.234469,195.703254,4144,13832,2.991321,1.751866,230.759493,4296,9536,3.002142,2.894844,0.943962,0.71614,0.99534,8440.0,94.3962,71.614,99.534,1.08807808211362,1.2407714122528772,1.9798666246329932,Assembly,1.9798666246329932,4144,30.292397660818715
18,13104,2.998803,6.391703,203.638853,3558,12564,2.999026,0.808606,138.436242,3018,9546,2.999226,2.927062,0.906035,0.652096,0.995099,6576.0,90.6035,65.2096,99.5099,0.9960393953813207,0.8942492855458979,1.9905828571444606,Assembly,1.9905828571444606,3558,27.15201465201465
18,13014,2.99843,5.219796,176.192667,3477,13248,3.000097,1.085785,167.81404,3711,9537,3.000056,2.879125,0.895505,0.687555,0.994373,7188.0,89.5505,68.7555,99.4373,0.9690072548753965,1.0127150966928924,1.9735536460543182,Assembly,1.9735536460543182,3477,26.717381281696635
13,11632,2.99804,3.338866,166.64677,2197,11248,2.994726,0.578691,112.83262,1813,9435,3.001542,2.854549,0.806187,0.584268,0.984558,4010.0,80.6187,58.4268,98.45580000000001,0.8532030480844071,0.757568627210089,1.9553804318199828,Assembly,1.9553804318199828,2197,18.88755158184319
4,2944,3.004376,0.0,0.033814,6,3136,2.992873,0.0,50.161554,198,2938,2.98711,0.002637,0.204664,0.162735,0.304905,204.0,20.4664,16.2735,30.490499999999997,0.204664,0.162735,0.30580183475488043,Assembly,0.30580183475488043,6,0.20380434782608695
2,6516,3.003461,0.112233,4.264145,27,6525,3.000935,0.02994,4.754019,36,6489,2.99923,0.488129,0.453022,0.339655,0.676474,63.0,45.3022,33.9655,67.6474,0.454602402485352,0.3486211335301051,0.8424850170895144,Assembly,0.8424850170895144,27,0.4143646408839779
17,8129,3.000859,0.309672,29.742844,248,7964,3.001185,0.090432,2.560341,83,7881,2.997531,1.493281,0.563931,0.413992,0.821542,331.0,56.3931,41.3992,82.1542,0.5682916283218298,0.4410736762656803,1.3294018026555423,Assembly,1.3294018026555423,248,3.050805757165703
11,4440,3.006569,0.017895,19.485447,111,4362,2.997924,0.00024,0.212066,33,4329,2.993445,0.105162,0.308769,0.22676,0.450942,144.0,30.876900000000003,22.676,45.0942,0.3090209874054456,0.22683187281386857,0.48670723947392497,Assembly,0.48670723947392497,111,2.5
8,9386,2.998807,0.712413,16.909165,151,9412,2.995584,0.21286,12.501793,177,9235,3.001834,2.673034,0.649622,0.488586,0.963732,328.0,64.96220000000001,48.8586,96.3732,0.6596538023736075,0.5523311965002732,1.8728217960474651,Assembly,1.8728217960474651,151,1.6087790326017475
1,2250,3.001643,0.0,45.531153,33,2220,3.001177,0.0,0.011502,3,2217,3.009954,0.0,0.15629,0.11567,0.231849,36.0,15.629000000000001,11.567,23.1849,0.15629,0.11567,0.231849,Assembly,0.231849,33,1.4666666666666666
10,7060,3.004331,0.203691,14.377264,143,6940,2.993206,0.049776,22.601089,23,6917,2.994323,0.856458,0.490235,0.36064,0.720282,166.0,49.0235,36.064,72.0282,0.4931032630121607,0.3755464215963431,1.0115604605595065,Assembly,1.0115604605595065,143,2.0254957507082154
20,7799,3.001458,0.439426,1.779214,85,8096,2.996535,0.101215,31.611356,382,7714,3.000063,1.431558,0.541032,0.419262,0.804596,467.0,54.103199999999994,41.9262,80.4596,0.5472197517533014,0.4495728618987839,1.2914640197296845,Assembly,1.2914640197296845,85,1.0898833183741505
3,772,3.00346,0.0,89.841824,97,677,3.000538,0.0,0.208192,2,675,3.003234,0.0,0.053605,0.035226,0.070388,99.0,5.3605,3.5226,7.0388,0.053605,0.035226,0.070388,Assembly,0.070388,97,12.564766839378239
15,11160,3.000682,2.051772,95.294209,1656,11280,2.998381,0.555892,103.34855,1776,9504,2.996463,2.860121,0.772636,0.585128,0.989829,3432.0,77.2636,58.5128,98.9829,0.8015279085133216,0.7516010093626319,1.9625464501188805,Assembly,1.9625464501188805,1656,14.838709677419354
17,12478,2.998003,4.583919,159.165404,2923,12206,2.994227,0.651325,164.229654,2651,9555,2.999965,2.88837,0.863434,0.634489,0.99655,5574.0,86.3434,63.448899999999995,99.655,0.9279821897503606,0.8295413353872987,1.9788748391938213,Assembly,1.9788748391938213,2923,23.425228401987496
9,10740,3.00411,1.266441,74.287406,1156,10110,3.004374,0.397811,42.54579,526,9584,2.993902,2.916329,0.744908,0.52733,0.997584,1682.0,74.49080000000001,52.733,99.75840000000001,0.7627413155484721,0.646462483157804,1.989417600252488,Assembly,1.989417600252488,1156,10.763500931098696
17,2756,3.001411,0.0,0.127979,18,2876,2.992885,0.0,63.8724,138,2738,2.984981,0.00063,0.191347,0.14934,0.284693,156.0,19.1347,14.934,28.469299999999997,0.191347,0.14934,0.2849072608629407,Assembly,0.2849072608629407,18,0.6531204644412192
16,11504,2.999786,1.94242,138.782636,1939,11392,3.007128,0.571011,117.854023,1827,9565,2.997626,2.900997,0.798348,0.594192,0.996574,3766.0,79.8348,59.419200000000004,99.6574,0.8257000746625094,0.7651926971662946,1.9831932390610474,Assembly,1.9831932390610474,1939,16.855006954102922
